지점 번호,지점명,날짜,평균 기온(°C),최저 기온(°C),최고 기온(°C),10분 최다강수량(mm),1시간 최다강수(mm),강수 계속시간(hr),일강수량(mm),최대 순간풍속(m/s),최대 순간 풍속 풍향(16방위),최대 풍속(m/s),최대 풍속 풍향(16방위),평균 풍속(m/s),풍정합(100m),최다 풍향(16방위),평균 이슬점온도(°C),최소 상대습도(%),평균 상대습도(%),평균 증기압(hPa),평균 현지기압(hPa),최고 해면기압(hPa),최저 해면기압(hPa),평균 해면기압(hPa),가조시간(hr),합계 일조 시간(hr),1시간 최다 일사량(MJ/m2),합계 일사량(MJ/m2),일 최심신적설(cm),일 최심적설(cm),합계 3시간 신적설(cm),평균 전운량(10분위),평균 중하층운량(10분위),평균 지면온도(°C),최저 초상온도(°C),5cm 지중온도(°C),10cm 지중온도(°C),20cm 지중온도(°C),30cm 지중온도(°C),0.5m 지중온도(°C),1.0m 지중온도(°C),1.5m 지중온도(°C),3.0m 지중온도(°C),5.0m 지중온도(°C),합계 대형증발량(mm),합계 소형증발량(mm),9-9강수(mm),일기현상,안개 계속 시간(hr)
108,서울,2013-02-22,0.5,-3.1,4.3,,,5.47,3.9,11.6,270.0,6.8,270.0,3.1,2680.0,290.0,-8.5,20.0,57.1,3.6,1015.0,1028.9,1024.0,1025.9,11.1,7.4,2.09,11.62,3.9,3.9,3.9,4.1,3.6,1.0,-4.8,0.1,-0.2,-0.1,0.1,1.0,2.9,4.3,10.7,14.8,,2.5,,{눈}0212-{눈}{강도0}0300-{시정(미만)}{1km}{눈}0455-{시정(이상)}{1km}{눈}0530-{눈}{강도0}0600-0740. {박무}0730-{박무}{강도1}0900-{박무}{강도0}1200-1210. {연무}1205-1320.,
108,서울,2013-02-23,-0.9,-4.4,2.4,,,,,14.8,290.0,8.4,270.0,3.7,3183.0,250.0,-11.5,23.0,45.9,2.7,1017.8,1030.3,1026.6,1028.8,11.1,9.7,2.21,14.41,,,,0.8,0.8,0.4,-5.7,-0.8,-0.4,-0.1,0.1,1.0,3.1,4.5,10.8,14.8,,1.7,,,
108,서울,2013-02-24,1.4,-2.4,5.3,,,,,7.2,290.0,4.6,290.0,2.2,1867.0,270.0,-11.4,15.0,42.4,2.7,1018.9,1031.5,1028.7,1029.8,11.2,8.8,2.13,13.03,,,,4.1,0.3,1.0,-4.9,0.0,-0.3,-0.1,0.1,1.0,3.1,4.5,10.8,14.8,,2.3,,{연무}0320-{연무}{강도0}0600-0630.,
108,서울,2013-02-25,3.3,-0.7,8.6,,,,,4.9,50.0,3.1,50.0,1.7,1458.0,20.0,-9.5,23.0,39.4,3.1,1018.0,1031.2,1026.3,1028.8,11.2,6.2,2.01,10.64,,,,7.0,3.1,2.1,-2.9,0.9,-0.2,-0.1,0.1,1.0,3.0,4.4,10.6,14.6,,3.3,,,
108,서울,2013-02-26,4.8,2.5,7.5,,,0.5,0.0,7.6,250.0,5.1,200.0,2.6,2234.0,70.0,-3.6,37.0,56.4,4.9,1010.0,1026.3,1017.3,1020.7,11.3,0.0,0.81,3.14,,,,8.6,4.4,1.6,0.6,1.1,-0.1,0.0,0.1,1.0,3.0,4.5,10.6,14.6,,1.0,0.0,{비}1235-1305. {연무}1905-{연무}{강도0}2100-2225. {박무}2220-{박무}{강도1}2400-,
108,서울,2013-02-27,3.4,0.8,8.8,,,,,8.3,230.0,5.5,250.0,3.0,2622.0,270.0,-2.0,34.0,69.5,5.3,1008.7,1021.0,1018.1,1019.4,11.3,7.0,2.25,13.21,,,,4.6,3.0,4.0,-3.3,2.8,0.2,0.0,0.1,1.0,3.0,4.5,10.5,14.5,,1.7,,-{박무}-{박무}{강도0}0300-{박무}{강도0}0600-{박무}{강도1}0900-1110. {연무}1105-{연무}{강도0}1200-1450. {연무}1610-{연무}{강도0}1800-{연무}{강도0}2100-{연무}{강도0}2400-,
108,서울,2013-02-28,6.7,-1.1,13.9,,,1.5,1.0,11.6,270.0,6.7,270.0,2.9,2465.0,270.0,-3.3,16.0,57.3,5.0,1005.5,1021.6,1011.1,1016.0,11.3,6.7,1.83,11.39,,,,5.4,2.4,4.9,-4.0,4.1,1.4,0.1,0.2,1.0,3.0,4.5,10.6,14.5,,2.0,4.0,-{연무}-0135. {박무}0130-{박무}{강도2}0300-{박무}{강도2}0600-0835. {연무}0830-{연무}{강도0}0900-{연무}{강도0}1200-1240. {비}2230-{비}{강도0}2400-,
108,서울,2013-03-01,0.8,-2.4,7.7,,,4.25,3.0,12.8,290.0,7.8,270.0,4.8,4186.0,270.0,-7.3,35.0,56.1,3.8,1006.3,1024.3,1009.5,1017.1,11.4,9.1,2.35,15.28,,,,3.8,2.3,3.5,-4.2,2.9,2.6,0.7,0.6,1.0,3.0,4.5,10.5,14.5,,1.0,,-{비}-{비}{강도0}0300-0415. {박무}0410-{박무}{강도0}0600-0740. {황사}0925-1130.,
108,서울,2013-03-02,-0.8,-4.4,3.1,,,,,8.5,230.0,5.5,270.0,3.2,2753.0,270.0,-12.2,29.0,42.6,2.4,1015.8,1028.9,1024.1,1026.7,11.4,9.7,2.26,14.67,,,,3.5,0.0,2.1,-6.7,0.6,0.7,0.7,1.2,1.0,3.1,4.5,10.5,14.5,,2.6,,,
108,서울,2013-03-03,0.4,-3.5,4.8,,,,,8.0,230.0,5.4,230.0,2.9,2482.0,270.0,-9.4,26.0,50.3,3.1,1012.3,1026.3,1020.7,1023.1,11.5,10.4,2.4,16.46,,,,1.8,0.3,3.3,-5.5,1.4,1.3,1.2,1.4,1.1,3.1,4.6,10.5,14.5,,2.4,,,
108,서울,2013-03-04,3.1,-0.7,8.9,,,,,10.7,270.0,7.4,250.0,2.8,2449.0,290.0,-4.6,24.0,58.6,4.4,1010.1,1024.6,1018.4,1020.8,11.5,5.8,2.1,10.62,,,,4.6,4.6,3.6,-3.6,2.9,2.2,1.9,2.0,1.0,3.0,4.4,10.3,14.3,,2.3,,{연무}1020-{연무}{강도0}1200-1420. {연무}1920-{연무}{강도0}2100-{연무}{강도0}2400-,
108,서울,2013-03-05,3.7,-0.7,9.1,,,,,8.9,230.0,6.5,200.0,3.0,2575.0,230.0,-5.9,23.0,51.8,4.0,1013.8,1027.1,1022.2,1024.5,11.5,10.7,2.3,15.92,,,,0.0,0.0,5.2,-5.2,3.7,3.1,2.8,2.6,1.1,3.1,4.5,10.4,14.4,,2.8,,-{연무}-{연무}{강도0}0300-{연무}{강도0}0600-{연무}{강도0}0900-1140.,
108,서울,2013-03-06,7.9,0.9,14.3,,,,,6.0,50.0,4.0,70.0,2.2,1932.0,50.0,-5.1,24.0,43.1,4.2,1009.2,1023.6,1014.4,1019.7,11.6,6.9,1.89,11.78,,,,1.6,0.5,6.4,-2.8,5.1,4.1,3.6,3.3,1.4,3.0,4.4,10.3,14.2,,2.5,0.5,{박무}0120-{박무}{강도0}0300-0520.,
108,서울,2013-03-07,8.0,4.3,11.7,,,2.38,0.5,11.4,230.0,7.4,230.0,3.7,3169.0,200.0,3.4,32.0,74.1,7.8,1001.2,1014.4,1010.3,1011.6,11.6,2.2,1.25,4.79,,,,7.9,6.1,8.1,4.1,6.9,5.7,5.1,4.6,3.0,3.2,4.5,10.3,14.2,,1.0,,{비}0430-{비}{강도0}0600-0650. {비}0722-0725. {박무}0910-{박무}{강도0}1200-{강도0}1500-1530. {연무}1525-{연무}{강도0}1800-1835. {박무}1830-{박무}{강도2}2100-{박무}{강도2}2400-,
108,서울,2013-03-08,8.5,3.8,14.1,,,,,9.2,250.0,5.8,250.0,2.7,2351.0,230.0,2.2,45.0,66.0,7.2,998.6,1012.2,1006.7,1008.9,11.6,6.1,2.1,11.61,,,,3.6,2.5,9.6,0.1,7.9,6.6,5.9,5.2,3.9,3.5,4.5,10.2,14.1,,1.8,,-{박무}-{박무}{강도1}0300-{박무}{강도1}0600-0850. {연무}0845-{연무}{강도0}0900-{연무}{강도0}1200-{연무}{강도0}1500-{연무}{강도0}1800-{연무}{강도0}2100-{연무}{강도0}2400-,
108,서울,2013-03-09,13.2,6.2,23.8,,,,,14.1,290.0,8.8,230.0,4.3,3711.0,70.0,1.5,16.0,48.8,6.9,996.5,1011.6,1000.5,1006.7,11.7,9.4,2.04,13.95,,,,1.5,1.5,12.4,1.9,9.8,8.0,7.0,6.2,4.9,4.0,4.8,10.3,14.2,,8.1,,-{연무}-{연무}{강도0}0300-{연무}{강도0}0600-{연무}{강도0}0900-{연무}{강도0}1200-1255. {연무}1425-{연무}{강도0}1500-1750. {연무}2010-{연무}{강도0}2100-2145. {황사}2140-{황사}{강도0}2400-,
108,서울,2013-03-10,1.2,-1.5,7.9,,,,,12.3,270.0,8.0,290.0,5.0,4303.0,290.0,-13.9,19.0,32.5,2.1,1010.6,1026.1,1008.6,1021.4,11.7,11.2,2.6,18.27,,,,0.4,0.4,5.6,-2.8,5.1,6.1,6.6,6.6,5.8,4.4,4.9,10.2,14.1,,3.8,,-{황사}-0150.,
108,서울,2013-03-11,4.2,-2.6,12.1,,,,,6.3,270.0,4.4,290.0,2.2,1899.0,270.0,-11.8,12.0,33.4,2.6,1013.8,1027.4,1021.4,1024.5,11.8,11.2,2.58,17.9,,,,0.0,0.0,6.4,-6.7,5.0,4.8,5.1,5.3,5.0,4.8,5.2,10.2,14.1,,3.2,,,
108,서울,2013-03-12,7.5,1.6,11.7,,,3.92,3.5,7.3,200.0,4.6,230.0,2.1,1831.0,50.0,0.1,43.0,60.4,6.4,1004.7,1022.4,1008.3,1015.2,11.8,3.0,1.88,6.16,,,,6.3,3.3,5.1,-4.1,5.1,4.9,5.1,5.2,5.0,5.0,5.4,10.1,14.1,,0.3,15.0,{비}1340-1415. {비}1715-1725. {비}2050-{비}{강도0}2100-{비}{강도0}2400-,
108,서울,2013-03-13,5.2,1.8,8.4,,,6.0,11.5,12.0,290.0,7.0,290.0,3.6,3102.0,290.0,-1.5,37.0,64.5,5.9,1003.7,1023.9,1005.0,1014.2,11.8,5.7,1.66,9.72,,,,6.8,5.4,7.1,0.1,6.6,6.4,6.3,6.0,5.6,5.1,5.5,10.0,13.9,,2.3,,-{비}-{비}{강도0}0300-0520. {비}0545-{비}{강도0}0600-0625.,
108,서울,2013-03-14,4.1,0.9,9.8,,,,,8.8,360.0,4.9,250.0,2.9,2523.0,50.0,-6.0,29.0,48.9,3.9,1016.5,1028.9,1023.9,1027.2,11.9,9.3,2.49,15.69,,,,3.4,3.4,6.6,-2.8,5.5,5.5,5.5,5.6,5.4,5.3,5.6,10.0,13.9,,3.0,,,
108,서울,2013-03-15,4.6,0.0,10.5,,,,,7.9,270.0,6.3,270.0,2.4,2060.0,270.0,-7.5,27.0,43.4,3.5,1014.9,1028.2,1022.7,1025.6,11.9,10.7,2.4,16.66,,,,0.9,0.4,5.8,-5.4,5.3,5.3,5.4,5.6,5.5,5.6,5.9,10.1,13.9,,3.0,,,
108,서울,2013-03-16,6.3,1.6,12.7,,,,,8.9,200.0,5.1,230.0,2.3,1995.0,270.0,-2.8,30.0,53.6,5.1,1013.4,1026.1,1022.5,1024.0,12.0,10.8,2.22,15.76,,,,2.4,1.1,8.0,-2.7,6.3,5.8,5.8,5.8,5.7,5.7,6.0,10.0,13.9,,2.4,,,
108,서울,2013-03-17,8.2,3.4,15.9,,,4.25,7.5,9.4,250.0,6.3,250.0,2.9,2487.0,50.0,-1.7,10.0,57.5,5.7,1003.4,1022.5,1005.7,1013.8,12.0,7.2,2.15,13.17,,,,7.0,3.8,9.3,-1.6,7.9,6.9,6.6,6.3,6.0,5.8,6.1,10.0,13.8,,5.5,8.0,{박무}0230-{박무}{강도0}0300-{박무}{강도0}0600-0810. {연무}0805-{연무}{강도0}0900-{연무}{강도0}1200-1220. {비}1945-{비}{강도0}2100-{비}{강도0}2400-,
108,서울,2013-03-18,8.3,5.3,14.2,,,2.5,1.0,12.1,250.0,7.4,270.0,3.3,2848.0,230.0,3.2,41.0,73.0,7.7,994.3,1009.3,1002.1,1004.7,12.1,9.3,2.37,16.12,,,,6.0,4.4,11.7,2.3,9.9,8.8,8.0,7.5,6.9,6.0,6.3,10.0,13.8,,3.2,0.5,-{비}-0125. {비}2045-{비}{강도0}2100-2150. {박무}0110-{박무}{강도0}0300-{박무}{강도0}0600-{박무}{강도0}0900-0950. {박무}1830-{박무}{강도0}2100-2145.,
108,서울,2013-03-19,8.0,5.2,11.4,,,,,7.1,290.0,4.8,270.0,2.2,1914.0,290.0,0.5,38.0,61.1,6.4,1001.6,1014.7,1009.4,1012.0,12.1,3.2,2.01,8.28,,,,8.5,6.6,8.4,3.9,8.6,8.6,8.4,8.1,7.7,6.2,6.4,9.9,13.7,,2.5,0.0,{박무}0710-{박무}{강도0}0900-0950. {연무}1740-{연무}{강도0}1800-1930.,
108,서울,2013-03-20,2.8,-2.5,8.5,,,2.5,0.1,15.4,320.0,8.4,290.0,4.3,3747.0,290.0,-6.6,18.0,51.9,4.1,1002.6,1021.4,1007.8,1013.2,12.1,5.6,2.31,11.32,,,,5.3,4.5,6.9,-3.7,6.7,7.2,7.7,7.8,7.9,6.5,6.5,9.8,13.6,,1.9,0.1,{비}0630-0650. {진눈깨비}0945-{비}1140-1155. {박무}0625-0830.,
108,서울,2013-03-21,1.5,-4.0,7.2,,,,,7.9,320.0,5.1,250.0,2.5,2163.0,270.0,-13.4,17.0,34.3,2.2,1007.2,1021.5,1014.1,1017.9,12.2,11.2,2.61,18.56,,,,0.0,0.0,4.5,-6.7,4.4,4.8,5.5,6.2,6.6,6.9,6.8,10.0,13.7,,5.3,,,
108,서울,2013-03-22,3.4,0.9,6.9,,,,,7.1,270.0,5.0,320.0,2.3,1992.0,290.0,-3.3,53.0,61.6,4.8,1003.2,1017.0,1011.9,1013.8,12.2,0.7,0.73,4.67,,,,6.1,4.5,3.0,-3.8,3.6,4.2,4.9,5.6,6.2,6.8,6.9,9.8,13.5,,1.7,,,
108,서울,2013-03-23,5.4,-1.2,12.1,,,,,6.4,270.0,4.7,250.0,2.3,1956.0,270.0,-8.2,20.0,39.0,3.3,1004.5,1018.7,1011.4,1015.1,12.3,11.2,2.62,18.45,,,,1.6,0.0,7.1,-5.8,6.2,5.6,5.5,5.5,5.7,6.8,7.1,10.0,13.6,,3.5,,,
108,서울,2013-03-24,5.1,1.8,10.2,,,,,9.8,270.0,6.6,250.0,3.9,3393.0,270.0,-5.8,26.0,47.4,4.0,1002.6,1014.9,1010.7,1013.1,12.3,11.0,2.6,18.62,,,,2.1,0.5,8.5,-0.1,7.1,6.6,6.6,6.5,6.4,6.8,7.1,9.9,13.6,,4.1,,,
108,서울,2013-03-25,2.8,-0.7,7.8,,,,,11.5,230.0,6.5,250.0,3.8,3280.0,290.0,-10.2,19.0,40.3,2.9,1007.2,1021.7,1014.9,1017.9,12.3,11.5,2.72,19.9,,,,0.3,0.0,6.5,-2.4,5.6,5.9,6.3,6.5,6.6,6.9,7.2,9.9,13.5,,3.8,,,
108,서울,2013-03-26,4.4,-0.9,10.4,,,,,7.5,180.0,4.9,230.0,2.5,2145.0,270.0,-8.7,16.0,39.9,3.2,1010.3,1023.9,1018.7,1021.0,12.4,11.5,2.67,18.86,,,,0.8,0.0,7.3,-5.9,6.2,6.2,6.3,6.5,6.5,7.0,7.3,10.0,13.5,,3.6,,,
108,서울,2013-03-27,7.5,1.4,14.9,,,,,8.6,250.0,5.5,250.0,2.8,2436.0,20.0,-11.1,8.0,30.1,2.8,1005.6,1019.3,1012.8,1016.1,12.4,11.4,2.65,19.85,,,,0.0,0.0,10.2,-4.2,8.0,7.2,7.0,6.9,6.7,7.1,7.3,10.0,13.5,,5.0,,,
108,서울,2013-03-28,7.3,4.4,12.0,,,,,8.7,200.0,6.0,230.0,2.7,2352.0,270.0,-5.1,20.0,42.1,4.3,1006.3,1019.0,1014.9,1016.8,12.5,4.0,2.08,10.62,,,,7.0,4.0,8.3,-1.3,8.2,8.0,7.8,7.7,7.3,7.1,7.3,9.9,13.4,,3.1,,,
108,서울,2013-03-29,5.4,0.6,10.4,,,,,11.8,290.0,7.5,270.0,3.4,2943.0,290.0,-12.3,14.0,28.6,2.4,1010.4,1023.6,1018.8,1021.0,12.5,11.7,2.79,20.29,,,,1.9,0.0,9.3,-2.8,7.6,7.5,7.6,7.6,7.4,7.3,7.5,9.9,13.4,,4.8,,,
108,서울,2013-03-30,4.9,2.3,10.2,,,4.25,0.2,9.6,200.0,5.2,290.0,2.3,2013.0,290.0,-8.2,15.0,43.1,3.6,1011.9,1023.7,1021.2,1022.6,12.5,3.4,1.57,9.76,,,,7.8,3.8,7.3,-0.5,7.0,7.2,7.4,7.6,7.5,7.4,7.5,10.0,13.3,,2.1,0.2,{비}1730-{비}{강도0}1800-{비}{강도0}2100-2145. {박무}2110-{박무}{강도0}2400-,
108,서울,2013-03-31,6.3,1.0,13.2,,,,,8.9,230.0,6.3,230.0,2.7,2309.0,270.0,-5.9,17.0,46.4,4.0,1012.7,1024.9,1021.4,1023.4,12.6,11.2,2.7,19.6,,,,0.0,0.0,10.8,-4.0,8.5,7.9,7.6,7.5,7.2,7.5,7.7,10.0,13.4,,4.1,,-{박무}-{박무}{강도0}0300-0510.,
108,서울,2013-04-01,9.2,3.3,13.4,0.3,0.4,0.75,0.5,6.8,290.0,4.0,70.0,2.2,1926.0,70.0,-2.9,24.0,44.5,5.2,1009.3,1024.5,1015.2,1019.8,12.6,0.9,1.23,10.14,,,,7.3,2.9,9.8,-1.1,8.6,8.0,8.0,8.0,7.7,7.5,7.7,10.0,13.3,1.7,2.0,7.0,{채운}1650-1705. {비}2045-2055. {비}2208-2228. {비}2345-{비}{강도0}2400-,
108,서울,2013-04-02,7.2,5.8,9.5,1.0,2.0,15.0,8.5,8.3,200.0,5.4,270.0,2.7,2314.0,270.0,4.9,71.0,86.1,8.7,1002.7,1015.3,1011.6,1013.1,12.7,0.6,0.43,3.26,,,,7.6,5.9,7.5,2.5,7.9,8.2,8.3,8.3,8.1,7.6,7.7,9.9,13.2,0.4,0.6,2.0,-{비}-{비}{강도0}0300-{비}{강도0}0600-0850. {비}0930-{비}{강도0}1200-{비}{강도0}1500-1540. {박무}0840-{박무}{강도0}0900-0940. {박무}2120-{박무}{강도0}2400-,
108,서울,2013-04-03,7.9,3.9,14.1,,,,,8.5,290.0,5.9,250.0,2.6,2230.0,250.0,0.5,21.0,64.0,6.4,1005.7,1017.8,1014.2,1016.2,12.7,8.7,2.61,17.39,,,,4.5,2.3,9.3,-0.9,9.0,8.4,8.1,7.9,7.6,7.7,7.8,9.9,13.2,2.3,3.6,,-{박무}-{박무}{강도0}0300-{박무}{강도1}0600-{박무}{강도0}0900-1020. {연무}1015-{연무}{강도0}1200-1330. {연무}2140-{연무}{강도0}2400-,
108,서울,2013-04-04,12.6,5.6,19.8,,,,,6.6,270.0,4.3,250.0,1.9,1617.0,50.0,-0.3,20.0,44.5,6.0,1006.1,1018.9,1014.3,1016.4,12.7,10.7,2.49,18.18,,,,1.8,0.0,13.2,1.9,11.5,10.3,9.5,8.9,8.5,7.9,8.0,10.1,13.3,2.7,4.0,,-{연무}-{연무}{강도0}0300-{연무}{강도0}0600-{연무}{강도0}0900-{연무}{강도0}1200-{연무}{강도0}1500-{연무}{강도0}1800-{연무}{강도0}2100-{연무}{강도0}2400-,
108,서울,2013-04-05,14.6,10.1,19.9,,,,,9.3,290.0,6.1,320.0,2.6,2280.0,70.0,1.5,26.0,42.1,6.8,1002.5,1016.7,1008.8,1012.7,12.8,2.1,1.4,10.99,,,,7.8,4.4,14.1,5.5,12.9,11.4,10.7,10.2,9.5,8.1,8.1,10.1,13.2,2.0,2.8,4.0,-{연무}-{연무}{강도0}0300-{연무}{강도0}0600-{연무}{강도0}0900-{연무}{강도0}1200-{연무}{강도0}1500-{연무}{강도0}1800-{연무}{강도0}2100-{연무}{강도0}2400-,
108,서울,2013-04-06,7.5,2.5,13.0,0.5,1.5,20.83,14.0,10.6,320.0,6.7,290.0,2.9,2527.0,290.0,4.8,51.0,84.4,8.7,990.7,1009.0,997.3,1001.0,12.8,0.0,0.45,2.48,,,,10.0,7.4,8.9,2.2,9.4,10.0,10.4,10.4,10.1,8.3,8.2,10.0,12.9,0.4,0.6,11.0,-{연무}-{연무}{강도0}0300-0455. {박무}0450-{박무}{강도1}0600-{박무}{강도1}0900-{박무}{강도1}1200-{박무}{강도0}1500-{박무}{강도0}1800-1920. {비}0240-0245. {비}0315-{비}{강도0}0600-{비}{강도0}0900-{비}{강도0}1200-{비}{강도0}1500-{비}{강도0}1800-{비}{강도0}2100-{비}{강도0}2400-,
108,서울,2013-04-07,5.1,2.0,9.6,0.5,0.5,5.0,1.0,11.6,290.0,6.6,250.0,4.4,3822.0,250.0,-3.2,33.0,57.3,4.9,995.8,1012.3,999.9,1006.3,12.9,10.6,2.92,19.62,,,,4.0,3.8,8.2,1.1,8.1,8.2,8.5,8.8,8.9,8.5,8.3,10.0,13.1,2.4,3.7,,-{비}-{비}{강도0}0300-0430. {비}0615-0645.,
108,서울,2013-04-08,8.0,2.5,13.8,0.5,1.0,2.92,1.0,13.0,230.0,9.0,230.0,4.0,3429.0,230.0,-1.6,26.0,55.1,5.6,1002.5,1014.8,1011.6,1012.9,12.9,7.5,2.45,15.6,,,,5.1,3.0,9.5,-1.1,8.6,8.3,8.4,8.6,8.9,8.7,8.5,10.1,13.1,2.5,3.8,1.0,{박무}0510-{박무}{강도0}0600-0655. {박무}2240-2355. {비}1955-{비}{강도0}2100-2250.,
108,서울,2013-04-09,6.2,3.2,10.7,0.5,0.5,1.2,0.5,16.3,230.0,9.3,270.0,5.1,4381.0,250.0,-3.5,28.0,50.8,4.8,1003.2,1018.7,1011.4,1013.7,12.9,10.2,2.99,17.86,,,,4.0,3.6,6.9,1.1,8.5,8.9,8.9,9.0,9.2,8.8,8.6,10.2,13.1,2.9,3.7,0.5,{비}1453-{진눈깨비}1456-{비}1459-{비}{강도0}1500-1505. {비}1530-1630.,
108,서울,2013-04-10,5.0,1.3,8.1,0.5,1.0,3.25,1.5,14.6,290.0,7.8,290.0,4.1,3523.0,270.0,-5.0,26.0,49.3,4.2,1006.7,1019.3,1015.5,1017.3,13.0,8.6,1.92,12.56,,,,4.4,4.4,5.1,-3.9,5.4,6.2,7.2,8.1,8.7,8.9,8.8,10.2,13.1,2.0,2.5,1.5,{비}1217-{진눈깨비}1257-{비}1305-1325. {비}1348-{비}{강도0}1500-1555.,
108,서울,2013-04-11,5.5,3.7,9.6,0.5,0.5,2.17,0.5,16.4,270.0,9.4,290.0,4.9,4199.0,270.0,-3.4,30.0,54.5,4.8,1005.4,1018.6,1014.3,1016.0,13.0,10.1,2.38,15.41,,,,3.6,3.5,5.4,1.3,6.3,7.0,7.3,7.6,8.2,8.9,8.9,10.2,13.1,2.4,3.4,0.5,{박무}0430-0550. {비}1050-1140. {비}1350-{비}{강도0}1500-1510.,
108,서울,2013-04-12,6.9,2.2,11.9,,,,,12.2,230.0,7.4,230.0,3.7,3161.0,270.0,-5.6,24.0,42.6,4.1,1007.7,1019.8,1016.6,1018.2,13.1,11.6,2.46,18.42,,,,1.1,1.1,9.1,-0.9,7.8,7.1,7.3,7.6,8.1,8.8,8.9,10.3,13.1,2.8,3.9,,,
108,서울,2013-04-13,11.4,3.4,17.5,,,,,13.6,230.0,8.5,200.0,4.5,3848.0,230.0,-3.8,15.0,38.6,4.8,1001.3,1018.8,1005.9,1011.6,13.1,10.0,2.69,19.53,,,,3.5,2.5,12.2,-1.1,10.9,9.5,8.8,8.4,8.3,8.8,9.0,10.3,13.1,5.5,6.6,3.5,,
108,서울,2013-04-14,8.3,4.2,12.2,1.0,3.0,2.17,3.5,13.9,320.0,8.1,290.0,4.7,4066.0,270.0,-7.1,12.0,40.4,4.6,998.1,1012.6,1004.1,1008.5,13.1,9.9,3.04,20.65,,,,3.4,2.6,11.2,0.5,10.9,10.8,10.6,10.0,9.5,8.8,8.9,10.2,13.0,3.3,4.9,,{비}0425-{비}{강도0}0600-0635. {박무}0620-0845.,
108,서울,2013-04-15,7.5,2.6,12.5,,,,,6.3,70.0,4.3,70.0,2.0,1761.0,70.0,-8.8,19.0,31.5,3.2,1000.1,1013.2,1006.8,1010.5,13.2,2.2,1.35,9.58,,,,4.5,3.1,6.9,-1.8,7.5,7.7,8.3,9.0,9.2,8.9,8.9,10.2,12.9,2.2,3.3,,,
108,서울,2013-04-16,13.2,8.6,19.1,,,,,16.0,230.0,9.9,230.0,4.4,3800.0,70.0,3.1,25.0,54.5,8.4,993.9,1007.0,1001.2,1004.0,13.2,2.7,1.74,11.55,,,,7.9,4.5,12.2,6.5,11.6,10.3,9.7,9.2,9.1,9.1,9.1,10.4,13.0,2.3,3.5,,{박무}1820-{박무}{강도0}2100-{박무}{강도0}2400-,
108,서울,2013-04-17,14.8,10.3,20.6,,,,,8.7,20.0,5.2,140.0,2.9,2495.0,70.0,7.1,40.0,62.3,10.1,997.7,1009.5,1006.3,1007.8,13.2,9.4,2.77,19.62,,,,5.9,5.3,17.6,8.9,16.0,14.2,12.7,11.3,10.3,9.2,9.1,10.4,13.0,3.9,5.9,,-{박무}-{박무}{강도0}0300-{박무}{강도0}0600-0740.,
108,서울,2013-04-18,12.3,9.0,16.3,,,,,11.6,290.0,7.1,290.0,4.0,3445.0,270.0,-3.6,14.0,37.4,5.2,1001.1,1016.5,1008.5,1011.4,13.3,7.8,2.73,16.75,,,,4.3,2.6,14.8,7.1,14.4,14.0,13.4,12.6,11.7,9.4,9.2,10.4,12.9,5.0,5.6,,{연무}0220-{연무}{강도0}0300-0520.,
108,서울,2013-04-19,9.8,5.1,15.0,,,,,10.0,20.0,5.4,270.0,3.2,2798.0,50.0,-8.9,13.0,27.0,3.2,1007.1,1020.0,1015.0,1017.5,13.3,10.2,2.9,20.53,,,,5.1,2.3,13.2,2.8,12.9,12.4,12.2,12.0,11.3,9.8,9.3,10.4,12.7,4.0,5.5,6.0,,
108,서울,2013-04-20,6.6,4.0,10.1,0.5,2.5,12.58,9.5,7.9,230.0,4.9,230.0,2.3,1988.0,270.0,1.1,33.0,70.8,6.7,1006.5,1018.6,1012.3,1017.0,13.4,0.1,0.84,3.73,,,,9.1,6.9,7.7,2.1,8.9,9.9,10.8,11.4,11.4,9.8,9.4,10.3,12.8,0.1,0.2,3.5,{비}0435-{비}{강도0}0600-{비}{강도0}0900-{비}{강도0}1200-{비}{강도0}1500-1710. {박무}0645-{박무}{강도0}0900-0920. {박무}1550-{박무}{강도0}1800-{박무}{강도0}2100-{박무}{강도0}2400-,
108,서울,2013-04-21,9.0,4.2,15.3,,,,,11.0,290.0,6.8,270.0,3.3,2881.0,230.0,0.0,19.0,58.8,6.3,1008.3,1020.7,1016.8,1018.7,13.4,10.1,3.01,21.76,,,,3.4,2.1,12.5,0.2,11.4,10.5,10.3,10.2,10.2,10.1,9.6,10.5,12.9,3.3,5.3,,-{박무}-{박무}{강도0}0300-{박무}{강도0}0600-0850. {연무}0845-{연무}{강도0}0900-0940. {연무}1950-{연무}{강도0}2100-{연무}{강도0}2400-,
108,서울,2013-04-22,11.4,5.6,17.2,,,,,8.4,290.0,5.5,290.0,2.5,2189.0,230.0,-2.3,17.0,43.8,5.3,1011.2,1024.7,1019.4,1021.6,13.4,10.7,2.8,21.53,,,,3.4,0.0,14.5,1.9,13.6,12.4,11.8,11.3,10.9,10.1,9.8,10.5,12.9,3.5,5.2,0.0,-{연무}-{연무}{강도0}0300-0520. {박무}0515-{박무}{강도0}0600-0725. {연무}0720-{연무}{강도0}0900-1050.,
