지점 번호,지점명,날짜,평균 기온(°C),최저 기온(°C),최저 기온 시각(hhmm),최고 기온(°C),최고 기온 시각(hhmm),10분 최다강수량(mm),10분 최다강수 시각(hhmm),1시간 최다강수(mm),1시간 최다강수 시각(hhmm),강수 계속시간(hr),일강수량(mm),최대 순간풍속(m/s),최대 순간 풍속 풍향(16방위),최대 순간풍속 시각(hhmm),최대 풍속(m/s),최대 풍속 풍향(16방위),최대 풍속 시각(hhmm),평균 풍속(m/s),풍정합(100m),최다 풍향(16방위),평균 이슬점온도(°C),최소 상대습도(%),평균 상대습도 시각(hhmm),평균 상대습도(%),평균 증기압(hPa),평균 현지기압(hPa),최고 해면기압(hPa),최고 해면기압 시각(hhmm),최저 해면기압(hPa),최저 해면기압 시각(hhmm),평균 해면기압(hPa),가조시간(hr),합계 일조 시간(hr),1시간 최다 일사 시각(hhmm),1시간 최다 일사량(MJ/m2),합계 일사량(MJ/m2),일 최심신적설(cm),일 최심신적설 시각(hhmm),일 최심적설(cm),일 최심적설 시각(hhmm),합계 3시간 신적설(cm),평균 전운량(10분위),평균 중하층운량(10분위),평균 지면온도(°C),최저 초상온도(°C),5cm 지중온도(°C),10cm 지중온도(°C),20cm 지중온도(°C),30cm 지중온도(°C),0.5m 지중온도(°C),1.0m 지중온도(°C),1.5m 지중온도(°C),3.0m 지중온도(°C),5.0m 지중온도(°C),합계 대형증발량(mm),합계 소형증발량(mm),9-9강수(mm),일기현상,안개 계속 시간(hr)
108,서울,2016-07-04,21.8,20.2,2331,24.1,0848,6.5,2224,13.0,2139,13.67,29.5,11.1,90,1031,5.8,70,2240,3.0,2635,70,19.0,66,0838,85.1,22.0,999.4,1011.8,2224,1007.9,0452,1009.2,14.7,0.8,0800,0.82,5.05,N/A,N/A,N/A,N/A,N/A,9.1,5.5,22.3,18.6,22.5,22.7,23.3,22.6,23.9,22.5,21.4,16.4,14.1,1.1,1.5,82.0,{비}1020-{비}{강도0}1200-{비}{강도0}1500-{비}{강도1}1800-{비}{강도0}2100-{비}{강도1}2400-,N/A
108,서울,2016-07-05,23.1,20.2,0001,24.8,1556,10.5,838,40.0,839,22.92,100.5,11.2,290,0834,5.6,50,0039,2.8,2378,230,21.9,88,0511,93.6,26.3,999.6,1011.8,2355,1007.5,0531,1009.4,14.7,0.0,1200,0.43,2.17,N/A,N/A,N/A,N/A,N/A,10.0,7.3,22.9,19.5,22.9,22.7,22.8,22.0,23.3,22.6,21.6,16.5,14.2,0.8,1.1,48.0,-{비}-{비}{강도0}0300-{비}{강도1}0600-{비}{강도2}0900-{비}{강도0}1200-{비}{강도0}1500-{비}{강도1}1800-{비}{강도0}2100-2125. {비}2230-{비}{강도0}2400- {천둥}{강도0}(SW)0707. {박무}1740-{박무}{강도0}1800-{박무}{강도0}2100-2130.,N/A
108,서울,2016-07-06,22.9,20.3,0434,26.9,1727,0.0,N/A,0.0,N/A,1.25,0.0,6.0,270,1729,3.7,180,1345,1.9,1679,200,17.7,55,1730,74.0,20.3,1003.9,1014.7,2330,1011.5,0051,1013.7,14.7,6.7,1300,2.23,15.62,N/A,N/A,N/A,N/A,N/A,6.8,4.4,24.0,18.3,24.4,24.0,23.7,22.4,23.3,22.8,22.5,N/A,14.6,3.2,4.6,0.0,-{비}-0020. {비}0645-0740.,N/A
108,서울,2016-07-07,24.0,20.1,0245,28.5,1534,0.0,N/A,0.0,N/A,0.92,0.0,5.9,290,1433,3.5,200,1057,1.3,1138,250,18.3,53,1403,71.6,21.0,1004.4,1015.5,1034,1012.9,1813,1014.2,14.6,5.7,1200,2.64,15.11,N/A,N/A,N/A,N/A,N/A,7.5,2.3,24.9,17.3,24.9,24.5,24.2,22.9,23.7,22.7,22.2,N/A,15.0,3.3,4.7,0.0,{비}0620-0640. {비}0830-0850. {비}1055-1110. {박무}2340-{박무}{강도0}2400-,N/A
108,서울,2016-07-08,27.3,21.2,0546,32.4,1621,N/A,N/A,N/A,N/A,N/A,N/A,7.6,20,1539,4.1,320,1614,1.8,1557,290,19.9,40,1525,66.5,23.4,999.9,1013.3,0001,1006.8,1755,1009.6,14.6,13.3,1300,2.84,24.24,N/A,N/A,N/A,N/A,N/A,0.1,0.1,30.7,18.0,27.5,26.3,25.3,23.6,24.0,22.6,21.9,N/A,14.9,5.1,7.3,N/A,-{박무}-{박무}{강도0}0300-{박무}{강도0}0600-0757. {연무}0745-{연무}{강도0}0900-{연무}{강도0}1200-1250.,N/A
108,서울,2016-07-09,27.7,23.2,0548,32.7,1518,N/A,N/A,N/A,N/A,N/A,N/A,7.4,250,1723,4.8,270,1640,2.0,1713,270,19.9,38,1506,64.8,23.3,996.4,1007.5,0134,1004.2,1706,1006.0,14.6,12.1,1200,2.99,24.33,N/A,N/A,N/A,N/A,N/A,3.1,0.3,34.0,19.0,29.4,28.0,26.8,24.8,24.7,22.7,21.8,17.7,14.8,5.4,7.7,N/A,{햇무리}1340-1830.,N/A
108,서울,2016-07-10,27.9,23.2,0558,33.1,1425,N/A,N/A,N/A,N/A,N/A,N/A,6.6,230,1653,3.8,250,1420,1.8,1569,270,20.2,44,1433,64.4,23.7,994.7,1005.5,0001,1002.4,1600,1004.3,14.6,8.6,1200,3.0,20.7,N/A,N/A,N/A,N/A,N/A,7.3,0.5,34.5,20.1,30.1,28.8,27.6,25.7,25.4,22.9,21.8,17.6,14.8,4.3,6.2,N/A,N/A,N/A
108,서울,2016-07-11,28.4,24.8,0619,33.4,1450,0.0,N/A,0.0,N/A,0.7,0.0,7.3,290,1714,4.4,320,1714,1.7,1448,50,21.4,39,1339,67.4,25.6,994.0,1005.3,0814,1001.8,1619,1003.5,14.6,5.6,1000,2.34,15.06,N/A,N/A,N/A,N/A,N/A,8.1,1.9,32.5,22.1,29.4,28.7,27.9,26.1,25.9,23.2,21.9,17.6,14.8,3.7,5.3,3.0,{연무}1530-1720. {소나기}1812-1824. {비}2330-{비}{강도0}2400-,N/A
108,서울,2016-07-12,26.3,22.1,0638,30.9,1325,1.0,552,2.0,520,5.25,3.0,8.2,250,1737,4.6,270,1509,2.1,1804,270,18.9,46,1630,65.5,22.0,992.3,1003.8,0723,1000.8,1741,1001.9,14.6,8.3,1200,2.37,17.79,N/A,N/A,N/A,N/A,N/A,7.3,5.1,29.2,21.3,28.3,28.1,27.8,26.1,26.1,23.4,21.9,17.5,14.8,4.2,5.9,N/A,-{비}-0055. {비}0215-{비}{강도0}0300-0435. {비}0520-{비}{강도0}0600-0720. {박무}0110-{박무}{강도0}0300-{박무}{강도0}0600-0830. {햇무리}1555-1630.,N/A
108,서울,2016-07-13,26.3,23.2,0510,29.5,1518,0.0,N/A,0.0,N/A,0.5,0.0,6.5,320,1545,4.2,290,1508,2.1,1814,270,20.0,50,1515,69.0,23.4,991.4,1001.8,0840,999.8,1658,1001.0,14.6,4.6,0900,1.86,13.8,N/A,N/A,N/A,N/A,N/A,7.6,5.0,30.0,18.9,27.6,27.1,26.9,25.6,25.9,23.5,21.9,17.4,14.7,3.2,4.5,0.1,{비}1125-1145. {소나기}2350-{소나기}{강도0}2400-,N/A
108,서울,2016-07-14,27.5,24.0,0539,32.4,1535,0.1,N/A,0.1,N/A,1.3,0.1,6.8,50,1359,3.8,50,1406,2.1,1842,200,20.4,40,1646,66.9,24.0,991.7,1004.2,2352,1000.0,0351,1001.3,14.5,9.9,1400,2.22,16.79,N/A,N/A,N/A,N/A,N/A,5.8,4.9,32.2,22.0,29.0,28.0,27.3,25.7,25.8,23.6,22.0,17.4,14.7,4.1,5.8,N/A,-{소나기}-0010. {소나기}0157-0230. {소나기}0350-0425. {박무}0130-{박무}{강도0}0300-{박무}{강도0}0600-0630.,N/A
108,서울,2016-07-15,26.2,23.7,0543,29.2,1056,0.5,2306,1.4,2249,4.17,1.5,8.5,90,1000,4.7,50,0925,2.6,2279,70,17.6,45,1056,60.0,20.2,994.2,1005.4,0712,1001.8,2026,1003.8,14.5,2.6,1000,2.28,12.2,N/A,N/A,N/A,N/A,N/A,9.3,5.1,28.3,21.0,27.4,27.4,27.3,25.8,26.0,23.7,22.2,17.4,14.8,3.1,4.4,31.5,{햇무리}0850-1005. {비}1740-{비}{강도0}1800-2020. {비}2230-{비}{강도0}2400-,N/A
108,서울,2016-07-16,20.8,19.8,0605,23.8,0001,2.5,543,9.0,541,22.25,46.5,10.8,70,1213,5.7,70,0728,3.5,3026,50,19.5,81,0122,92.8,22.7,990.1,1002.6,0008,998.7,0758,1000.0,14.5,0.0,1200,0.56,3.68,N/A,N/A,N/A,N/A,N/A,10.0,6.6,21.5,19.1,22.7,23.7,25.0,24.5,25.6,23.9,22.3,17.5,14.9,1.0,1.4,19.0,-{비}-0105. {비}0250-{비}{강도0}0300-{비}{강도1}0600-{비}{강도1}0900-{비}{강도0}1200-{비}{강도0}1500-{비}{강도0}1800-{비}{강도0}2100-{비}{강도0}2400-,N/A
108,서울,2016-07-17,21.7,20.4,0451,23.1,1309,1.0,18,2.5,-2347,6.25,2.5,10.3,200,0126,5.7,200,0131,2.6,2261,200,18.5,73,1250,82.9,21.3,996.9,1010.0,2357,1001.8,0007,1006.7,14.5,0.0,1200,0.9,5.0,N/A,N/A,N/A,N/A,N/A,10.0,6.3,22.5,19.9,23.0,23.1,23.8,23.2,24.5,23.7,22.3,17.5,14.9,1.5,2.2,0.2,-{비}-{비}{강도0}0300-0545. {비}2120-2150. {박무}0130-{박무}{강도1}0300-0530.,N/A
108,서울,2016-07-18,24.4,20.7,0417,28.4,1734,0.1,N/A,0.2,N/A,1.17,0.2,6.7,290,1616,3.7,270,1625,1.5,1283,290,19.5,56,1147,75.1,22.6,1000.4,1011.1,2303,1009.4,1725,1010.2,14.5,8.1,1100,1.73,14.65,N/A,N/A,N/A,N/A,N/A,5.9,4.9,25.5,19.6,25.0,24.3,24.2,23.2,24.2,23.5,22.3,17.5,14.9,3.0,4.3,N/A,{비}0210-{비}{강도0}0300-0320.,N/A
108,서울,2016-07-19,27.1,20.9,0523,32.4,1456,N/A,N/A,N/A,N/A,N/A,N/A,7.0,20,1122,3.3,250,1845,1.5,1284,20,19.4,37,1433,65.5,22.5,1001.1,1012.1,0830,1008.9,1734,1010.8,14.4,10.3,1100,2.93,20.48,N/A,N/A,N/A,N/A,N/A,3.6,1.8,29.5,18.2,26.9,25.8,25.2,23.8,24.4,23.4,22.3,17.5,14.8,4.2,6.1,N/A,{연무}0820-{연무}{강도0}0900-1140.,N/A
108,서울,2016-07-20,28.6,24.0,0551,32.9,1511,N/A,N/A,N/A,N/A,N/A,N/A,7.3,110,2347,3.5,50,0913,1.9,1621,50,20.5,46,1339,62.5,24.1,1002.7,1012.3,1048,1009.7,1715,1012.4,14.4,6.8,1000,2.18,15.58,N/A,N/A,N/A,N/A,N/A,5.4,2.8,30.7,21.5,27.9,26.9,26.3,24.7,25.1,23.4,22.4,17.6,14.9,3.8,5.4,N/A,N/A,N/A
108,서울,2016-07-21,28.3,24.9,0553,32.2,1559,N/A,N/A,N/A,N/A,N/A,N/A,7.1,50,0901,3.6,90,0115,2.2,1876,90,20.0,48,1949,61.3,23.4,1001.0,1012.5,0818,1009.2,1737,1010.7,14.4,4.9,1200,2.0,15.16,N/A,N/A,N/A,N/A,N/A,6.8,1.8,31.4,22.6,28.2,27.3,26.7,25.1,25.5,23.6,22.4,17.6,15.0,3.7,5.3,N/A,N/A,N/A
108,서울,2016-07-22,29.1,25.3,0603,34.1,1620,N/A,N/A,N/A,N/A,N/A,N/A,6.5,110,1237,4.0,140,1238,2.2,1914,90,21.4,46,1521,64.0,25.5,999.6,1011.2,0836,1006.9,1744,1009.2,14.4,6.5,1100,2.68,17.51,N/A,N/A,N/A,N/A,N/A,6.5,5.8,32.4,22.8,29.3,28.5,27.5,25.7,25.8,23.7,22.5,17.7,15.0,4.1,5.9,0.0,N/A,N/A
108,서울,2016-07-23,28.7,27.2,0450,31.6,1301,0.4,1922,0.4,1855,2.82,0.5,7.1,230,1317,4.0,180,1304,1.9,1662,250,22.6,54,1312,70.4,27.5,998.9,1009.5,0802,1007.2,1701,1008.5,14.3,3.0,1200,1.48,9.93,N/A,N/A,N/A,N/A,N/A,8.8,6.0,30.5,25.4,29.2,28.6,28.0,26.2,26.2,23.8,22.5,17.7,15.0,2.7,3.8,0.5,{비}0035-0050. {비}0122-0131. {비}1855-1945. {비}2045-{비}{강도0}2100-2220. {연무}1420-{연무}{강도0}1500-1630.,N/A
108,서울,2016-07-24,28.0,27.0,0325,30.1,1626,0.5,1213,0.5,1205,1.78,0.5,6.5,200,0746,3.4,200,0611,2.0,1716,270,23.7,66,1625,77.9,29.3,1000.5,1011.5,2350,1008.8,0035,1010.1,14.3,0.5,1600,0.92,6.61,N/A,N/A,N/A,N/A,N/A,9.6,4.6,28.1,25.2,27.7,27.4,27.3,25.9,26.3,24.0,22.5,17.8,15.1,1.8,2.5,0.5,{비}0515-0540. {비}1103-1135. {비}1205-1255. {박무}1240-{박무}{강도0}1500-1715. {박무}2350-{박무}{강도0}2400-,N/A
108,서울,2016-07-25,28.4,26.4,0445,31.4,1534,N/A,N/A,N/A,N/A,N/A,N/A,6.8,250,1800,4.2,250,1803,1.9,1677,270,23.4,59,1403,75.3,28.8,1000.6,1011.5,0821,1008.8,1927,1010.3,14.3,3.1,1300,1.27,9.71,N/A,N/A,N/A,N/A,N/A,6.6,6.4,30.1,24.3,28.4,27.6,27.2,25.8,26.2,24.1,22.6,17.9,15.1,2.5,3.6,N/A,-{박무}-{박무}{강도0}0300-{박무}{강도0}0600-{박무}{강도0}0900-1050.,N/A
108,서울,2016-07-26,28.4,25.6,0452,31.9,1435,N/A,N/A,N/A,N/A,N/A,N/A,8.3,200,1349,5.2,200,1148,2.6,2244,230,22.0,53,1436,69.0,26.4,997.6,1009.5,0022,1005.4,1914,1007.2,14.3,6.1,1400,2.05,13.94,N/A,N/A,N/A,N/A,N/A,6.8,4.8,32.9,23.2,29.1,28.0,27.4,25.9,26.3,24.2,22.7,17.9,15.2,3.6,5.1,N/A,N/A,N/A
108,서울,2016-07-27,27.6,26.7,0326,28.9,1231,0.4,1406,0.5,1330,2.17,0.5,9.7,160,1143,6.1,200,1242,3.2,2785,200,23.0,69,0001,76.4,28.1,994.6,1006.4,0001,1003.1,1508,1004.2,14.2,0.2,0900,0.85,4.67,N/A,N/A,N/A,N/A,N/A,9.4,6.8,27.1,24.2,27.2,27.1,27.1,25.8,26.4,24.3,22.8,17.9,15.2,2.0,2.8,0.7,{비}1330-1440. {비}1535-1605. {비}2205-2235. {박무}1350-{박무}{강도0}1500-1645.,N/A
108,서울,2016-07-28,28.0,26.7,2106,30.5,1528,0.2,N/A,0.2,N/A,1.22,0.2,8.9,250,1306,5.1,250,1420,2.8,2399,230,22.0,47,1529,70.6,26.5,996.1,1008.2,2327,1003.6,0203,1005.7,14.2,10.0,1200,2.39,17.82,N/A,N/A,N/A,N/A,N/A,6.3,5.5,31.9,23.9,29.0,28.1,27.3,25.7,26.2,24.4,22.9,18.0,15.2,3.7,5.3,58.5,{비}0042-0055. {비}0115-0150. {비}0355-0420. {박무}0610-{박무}{강도0}0900-1110. {연무}1105-{연무}{강도0}1200-{연무}{강도0}1500-{연무}{강도0}1800-{연무}{강도0}2100-{연무}{강도0}2400-,N/A
108,서울,2016-07-29,26.3,23.4,0729,28.4,1638,14.5,638,51.5,626,8.63,59.5,6.0,20,0651,3.6,160,1424,1.6,1343,50,22.8,69,0303,82.3,27.9,999.0,1010.0,1107,1007.4,0535,1008.7,14.2,0.5,1400,1.6,5.33,N/A,N/A,N/A,N/A,N/A,9.6,5.8,26.6,22.4,26.6,26.1,26.4,25.5,26.5,24.5,23.0,18.1,15.3,1.4,2.0,1.5,-{연무}-{연무}0120. {박무}0110-{박무}{강도0}0300-{박무}{강도0}0600-{박무}{강도1}0900-{박무}{강도0}1200-1250. {박무}2140-{박무}{강도0}2400- {비}0115-0135. {비}0220-{비}{강도0}0300-0315. {비}0602-{소나기}0607-{비}0720-{비}{강도1}0900-0910. {비}1050-1120. {비}1210-1305. {비}2040-{비}{강도0}2100-2240. {비}2310-{비}{강도0}2400- {천둥}{강도0}(SW)0613-{뇌전}{강도0}(SW 7~8)0625-{뇌전}{강도0}(SW{이동}S 6~7)0640-0705. {천둥}{강도0}(S)1130-1135. {천둥}{강도0}(S)1208-1222.,N/A
108,서울,2016-07-30,28.6,26.4,0458,33.0,1536,0.5,23,0.5,0,3.75,0.5,5.6,180,0118,3.8,290,1711,2.1,1798,200,23.0,46,1530,73.5,28.2,1001.1,1012.4,1013,1009.4,0220,1010.8,14.1,6.5,1300,2.77,15.27,N/A,N/A,N/A,N/A,N/A,5.9,2.8,29.6,25.7,29.0,27.9,27.1,25.7,26.1,24.7,23.3,18.1,15.3,3.4,4.8,0.1,-{박무}-{박무}{강도0}0300-{박무}{강도0}0600-0845. {박무}1150-1230. -{비}-0130. {비}0215-0250. {비}0410-0420. {비}0845-{비}{강도0}0900-0920. {비}0950-1045.,N/A
108,서울,2016-07-31,28.9,26.6,0614,32.8,1506,0.1,N/A,0.1,N/A,1.25,0.2,9.7,270,1552,6.0,290,1601,1.6,1408,270,23.1,47,1509,72.1,28.3,1001.5,1012.5,0811,1009.7,1522,1011.1,14.1,7.6,1400,2.28,16.33,N/A,N/A,N/A,N/A,N/A,5.4,4.5,30.5,24.6,29.3,28.5,28.0,26.3,26.6,24.7,23.4,18.2,15.4,3.7,5.2,0.1,{비}0310-0330. {비}0525-{비}{강도0}0600-0610. {비}1330-1340. {박무}0410-{박무}{강도0}0600-{박무}{강도0}0900-1020. {연무}1015-1120.,N/A
108,서울,2016-08-01,28.4,25.8,0458,32.4,1351,N/A,N/A,N/A,N/A,N/A,N/A,7.0,270,1609,4.7,270,1626,1.6,1352,20,22.6,50,1215,72.0,27.4,1000.4,1011.5,0802,1008.5,1522,1010.0,14.1,5.6,1200,2.52,16.53,N/A,N/A,N/A,N/A,N/A,6.3,4.4,30.9,23.8,29.3,28.7,28.3,26.6,26.9,24.8,23.4,18.3,15.4,3.6,5.1,N/A,{박무}0345-0440. {박무}0545-{박무}{강도0}0600-{박무}{강도0}0900-0915. {연무}0910-1050.,N/A
108,서울,2016-08-02,27.2,25.0,2115,31.1,1511,1.0,1812,2.0,1758,1.5,2.0,10.1,180,1748,6.3,200,1756,1.2,1076,270,21.6,48,1459,72.5,25.8,999.3,1010.0,0001,1007.3,1552,1008.9,14.0,1.1,1300,1.19,9.03,N/A,N/A,N/A,N/A,N/A,7.6,5.3,30.3,23.4,28.4,28.0,28.0,26.6,27.2,24.9,23.5,18.4,15.5,2.3,3.3,2.0,{뇌전}{강도0}(S 6~7)1747-{뇌전}{강도0}(S 6~7)1800-{뇌전}{강도1}(S 3~4)1803-1810. {뇌전}{강도0}(S 6~7)1830. {소나기}1750-{소나기}{강도0}1800-{비}1840-1920.,N/A
108,서울,2016-08-03,29.1,24.0,0542,34.2,1615,N/A,N/A,N/A,N/A,N/A,N/A,6.7,320,1430,3.2,270,1719,1.6,1420,50,21.6,44,1616,65.4,25.8,999.1,1010.1,0830,1007.3,1807,1008.7,14.0,11.8,1000,2.37,19.2,N/A,N/A,N/A,N/A,N/A,4.1,2.0,32.3,22.2,29.4,28.3,27.9,26.4,26.9,25.0,23.5,18.4,15.5,4.2,6.0,N/A,N/A,N/A
108,서울,2016-08-04,30.7,26.0,0600,35.7,1633,N/A,N/A,N/A,N/A,N/A,N/A,6.0,320,0043,3.4,290,0050,1.6,1380,50,21.2,35,1652,59.6,25.4,999.6,1010.4,0750,1007.4,1742,1009.1,14.0,11.4,1300,2.67,15.8,N/A,N/A,N/A,N/A,N/A,1.1,1.1,35.9,23.8,31.1,29.9,29.0,27.2,27.2,25.1,23.6,18.5,15.5,4.1,5.9,N/A,N/A,N/A
108,서울,2016-08-05,31.2,26.5,0547,36.0,1643,N/A,N/A,N/A,N/A,N/A,N/A,5.9,290,2219,3.8,290,2203,1.8,1517,50,22.2,40,1515,60.1,26.8,999.6,1010.8,0707,1007.5,1755,1009.2,14.0,11.4,1200,2.17,17.78,N/A,N/A,N/A,N/A,N/A,1.9,1.9,35.1,23.8,31.3,30.3,29.5,27.6,27.5,25.2,23.6,18.5,15.5,4.3,6.1,N/A,{연무}1145-{연무}{강도0}1200-{연무}{강도0}1500-1640.,N/A
108,서울,2016-08-06,30.5,26.6,0607,34.0,1532,N/A,N/A,N/A,N/A,N/A,N/A,7.1,320,1509,4.3,320,1541,1.7,1476,270,22.9,49,1223,64.8,27.9,998.1,1009.3,0412,1005.4,1757,1007.6,13.9,8.8,0900,1.77,13.56,N/A,N/A,N/A,N/A,N/A,1.9,1.9,35.5,23.8,30.7,30.0,29.5,27.8,27.8,25.3,23.7,18.6,15.6,3.4,4.9,N/A,{연무}0750-{연무}{강도0}0900-{연무}{강도0}1200-{연무}{강도0}1500-{연무}{강도0}1800-1840.,N/A
108,서울,2016-08-07,30.6,27.0,0604,35.0,1503,N/A,N/A,N/A,N/A,N/A,N/A,6.6,270,1343,3.9,250,1447,1.9,1638,270,20.5,38,1530,56.0,24.1,997.3,1007.9,2351,1005.3,1702,1006.9,13.9,11.9,1100,2.58,20.68,N/A,N/A,N/A,N/A,N/A,0.9,0.6,38.3,24.1,31.9,30.6,29.7,27.9,27.8,25.5,23.8,18.6,15.6,5.2,7.5,N/A,N/A,N/A
108,서울,2016-08-08,30.5,26.4,0546,35.5,1528,N/A,N/A,N/A,N/A,N/A,N/A,7.3,340,1611,4.3,340,1837,1.8,1595,320,22.4,44,1448,63.1,27.2,997.5,1008.2,0642,1005.5,1655,1007.1,13.9,10.6,1200,2.11,18.34,N/A,N/A,N/A,N/A,N/A,2.5,0.6,38.2,23.3,32.0,30.7,30.0,28.2,28.0,25.6,23.9,18.7,15.6,4.7,6.8,N/A,{연무}1245-1450.,N/A
108,서울,2016-08-09,29.3,26.4,0610,33.6,1309,0.5,1611,0.5,1605,2.02,1.0,8.4,290,1951,5.0,270,1957,1.9,1635,70,22.6,49,1250,68.3,27.5,998.4,1009.0,2318,1006.6,1746,1007.9,13.8,6.0,1100,1.88,12.45,N/A,N/A,N/A,N/A,N/A,3.8,2.3,32.8,24.7,30.5,30.2,29.9,28.2,28.2,25.7,24.0,18.8,15.7,2.8,4.0,1.0,{소나기}1345-1356. {소나기}1410-1425. {소나기}1605-1640. {소나기}1950-2050.  {박무}2250-{박무}{강도0}2400-,N/A
108,서울,2016-08-10,29.4,26.1,0534,34.8,1517,N/A,N/A,N/A,N/A,N/A,N/A,6.3,250,1713,4.0,200,1539,1.9,1600,270,21.9,39,1425,66.3,26.3,999.9,1010.7,0832,1008.4,1756,1009.5,13.8,9.3,1400,2.2,16.98,N/A,N/A,N/A,N/A,N/A,4.4,2.8,34.5,24.3,30.9,29.9,29.4,27.8,28.0,25.9,24.1,18.8,15.8,4.1,5.9,N/A,-{박무}-{박무}{강도1}0300-{박무}{강도1}0600-{박무}{강도1}0900-0910. {연무}0905-{연무}{강도0}1200-1320.,N/A
108,서울,2016-08-11,30.5,26.1,0608,36.4,1508,N/A,N/A,N/A,N/A,N/A,N/A,6.7,270,1823,4.4,290,1823,2.0,1763,270,22.5,37,1600,64.1,27.2,999.9,1011.3,0756,1007.6,1619,1009.4,13.8,12.8,1200,2.96,22.2,N/A,N/A,N/A,N/A,N/A,0.3,0.3,39.2,23.2,32.5,30.9,29.9,28.0,28.0,25.9,24.2,18.8,15.8,5.3,7.6,N/A,N/A,N/A
108,서울,2016-08-12,30.4,26.4,0531,35.9,1505,N/A,N/A,N/A,N/A,N/A,N/A,6.7,250,1707,4.1,270,1747,2.0,1764,270,23.4,43,1419,68.3,28.9,997.8,1009.3,0727,1005.3,1744,1007.3,13.7,11.8,1200,2.9,19.62,N/A,N/A,N/A,N/A,N/A,1.8,1.6,37.5,23.5,32.7,31.4,30.4,28.5,28.3,26.0,24.3,18.9,15.8,4.5,6.4,N/A,{박무}0520-{박무}{강도0}0600-0855. {연무}0850-{연무}{강도0}0900-{연무}{강도0}1200-1350.,N/A
108,서울,2016-08-13,30.2,26.8,0556,35.1,1443,N/A,N/A,N/A,N/A,N/A,N/A,7.6,290,1518,4.6,270,1459,2.4,2050,270,23.0,38,1359,67.9,28.2,996.2,1007.0,1020,1004.4,1610,1005.8,13.7,10.4,1200,2.83,20.66,N/A,N/A,N/A,N/A,N/A,3.0,2.4,37.8,24.6,33.1,31.7,30.4,28.7,28.6,26.2,24.4,19.0,15.9,4.9,7.1,N/A,{박무}0540-{박무}{강도0}0600-{박무}{강도0}0900-0940. {연무}0935-1115.,N/A
108,서울,2016-08-14,28.9,27.3,2359,31.8,1210,0.2,N/A,0.2,N/A,0.33,0.2,8.2,340,1410,4.9,320,1407,1.9,1632,290,23.7,58,1210,74.0,29.3,994.8,1005.7,0002,1002.9,1800,1004.3,13.7,4.8,1200,1.53,11.38,N/A,N/A,N/A,N/A,N/A,5.3,3.4,33.2,25.2,30.9,30.8,30.2,28.8,28.8,26.3,24.5,19.0,16.0,2.6,3.7,0.2,{박무}0035-{박무}{강도0}0300-{박무}{강도0}0600-0850. {연무}0855-{연무}{강도0}0900-{연무}{강도0}1200-1230. {소나기}1115-1135.,N/A
108,서울,2016-08-15,29.1,25.8,0610,34.0,1534,0.0,N/A,0.0,N/A,0.67,0.0,7.6,270,1608,4.5,290,1621,1.9,1646,270,21.4,37,1456,65.5,25.7,992.1,1003.9,0001,999.9,1559,1001.7,13.6,8.6,1200,2.36,17.09,N/A,N/A,N/A,N/A,N/A,6.1,3.0,35.9,23.7,31.6,30.7,29.8,28.4,28.6,26.4,24.6,19.1,16.0,4.3,6.1,0.0,{박무}0430-{박무}{강도0}0600-0855. {연무}0850-{연무}{강도0}0900-0950. {비}2045-{비}{강도0}2100-2105. {비}2220-2240.,N/A
108,서울,2016-08-16,29.3,26.2,0611,34.9,1431,0.5,1555,0.5,1530,0.92,0.5,9.0,250,1525,5.5,290,1527,1.6,1402,290,21.8,34,1433,64.9,26.2,991.6,1002.1,2255,999.6,1427,1001.1,13.6,7.8,1400,1.8,12.39,N/A,N/A,N/A,N/A,N/A,4.5,3.6,35.0,23.5,31.2,30.3,29.6,28.3,28.6,26.5,24.7,19.1,16.0,3.1,4.4,0.5,{소나기}1530-1625.,N/A
108,서울,2016-08-17,29.9,25.1,0603,34.7,1455,N/A,N/A,N/A,N/A,N/A,N/A,8.0,340,1415,4.3,290,1420,1.9,1674,290,20.8,34,1613,60.4,24.6,993.6,1004.5,2309,1001.8,0054,1003.1,13.5,11.5,1200,2.78,17.75,N/A,N/A,N/A,N/A,N/A,3.3,1.1,36.4,22.8,31.5,30.3,29.3,28.0,28.3,26.5,24.8,19.2,16.0,4.5,6.4,N/A,N/A,N/A
108,서울,2016-08-18,29.9,26.2,0605,34.3,1228,N/A,N/A,N/A,N/A,N/A,N/A,6.3,320,1925,3.3,320,1926,1.6,1352,50,21.5,41,1234,61.9,25.8,995.6,1006.4,0717,1003.9,1523,1005.2,13.5,3.0,1100,2.04,11.68,N/A,N/A,N/A,N/A,N/A,7.0,4.9,33.5,23.6,31.1,30.3,29.5,28.2,28.4,26.5,24.9,19.3,16.1,3.1,4.4,N/A,{연무}0650-0855.,N/A
