등록번호,처리상태,관할기관,행정구역,노선,방향,지번주소,도로명주소,파손종류
20230601170340001,보수,남부,관악구,시흥~중림선,서울시상수도 사업본부앞 (중림동406),관악구 신림동 1674-3,관악구 시흥대로 552-1,포트홀
20230601170303001,보수,남부,금천구,,,금천구 독산동 1081-9,금천구 범안로 1157,포트홀
20230601170230001,보수,남부,서초구,서초~청담선,청담교동단,서초구 서초동 1419,서초구 사임당로 180,포트홀
20230601170142001,보수,남부,금천구,가리봉~독산선,독산동길 (독산동 1023-17),금천구 독산동 1081-10,금천구 범안로 1180,포트홀
20230601170122001,보수,남부,관악구,신대방~신림선,시흥대로 (신대방686),관악구 신림동 808-216,관악구 난곡로 213,포트홀
20230601170059001,보수,남부,관악구,신대방~신림선,시흥대로 (신대방686),,관악구 난곡로 221-1,포트홀
20230601170056001,보수,시설관리공단,강서구,올림픽대로,행주대교 남단 (개화I.C),,,포트홀
20230601170029001,보수,남부,관악구,신대방~신림선,시흥대로 (신대방686),,관악구 난곡로 317,포트홀
20230601170004001,보수,남부,구로구,시흥~중림선,시흥동시계 (시흥동700),구로구 구로동 1135,구로구 시흥대로 541,포트홀
20230601165943001,보수,남부,영등포구,시흥~중림선,시흥동시계 (시흥동700),영등포구 대림동 980-1,영등포구 시흥대로 657-2,포트홀
20230601165143001,보수,시설관리공단,금천구,서부간선,사천교로타리 (연희동446-13),금천구 시흥동 569-2,,포트홀
20230601165054001,보수,시설관리공단,금천구,서부간선,사천교로타리 (연희동446-13),,,포트홀
20230601165036001,보수,시설관리공단,금천구,서부간선,사천교로타리 (연희동446-13),,,포트홀
20230601164011001,보수,시설관리공단,서초구,올림픽대로,강동구 시계 (하일I.C),서초구 잠원동 116,,포트홀
20230601163859001,보수,시설관리공단,동작구,올림픽대로,강동구 시계 (하일I.C),,,포트홀
20230601163839001,보수,시설관리공단,서초구,올림픽대로,강동구 시계 (하일I.C),서초구 반포동 128-2,서울 서초구 신반포로 지하 200,포트홀
20230601163811001,보수,시설관리공단,종로구,내부순환도시고속도로,마포구 성산동,,,포트홀
20230601163736001,보수,시설관리공단,성북구,내부순환도시고속도로,마포구 성산동,,,포트홀
20230601163704001,보수,시설관리공단,송파구,올림픽대로,행주대교 남단 (개화I.C),,,포트홀
20230601163632001,보수,시설관리공단,강서구,올림픽대로,행주대교 남단 (개화I.C),강서구 염창동 223-5,,포트홀
20230601163555001,보수,시설관리공단,강동구,올림픽대로,행주대교 남단 (개화I.C),,강동구 가래여울길 129,포트홀
20230601163522001,보수,시설관리공단,동작구,올림픽대로,강동구 시계 (하일I.C),동작구 본동 477-1,,포트홀
20230601163452001,보수,시설관리공단,동작구,올림픽대로,강동구 시계 (하일I.C),동작구 본동 475,,포트홀
20230601163423001,보수,시설관리공단,강동구,올림픽대로,강동구 시계 (하일I.C),,강동구 올림픽로89길 55,포트홀
20230601163346001,보수,시설관리공단,영등포구,올림픽대로,강동구 시계 (하일I.C),영등포구 양화동 175-2,서울 영등포구 노들로 11,포트홀
20230601163310001,보수,시설관리공단,송파구,올림픽대로,강동구 시계 (하일I.C),,,포트홀
20230601163214001,보수,시설관리공단,영등포구,올림픽대로,강동구 시계 (하일I.C),,,포트홀
20230601163135001,보수,시설관리공단,영등포구,올림픽대로,강동구 시계 (하일I.C),,,포트홀
20230601163056001,보수,시설관리공단,용산구,강변북로,마포구 상암동시계,용산구 이촌동 372,,포트홀
20230601162950001,보수,시설관리공단,영등포구,올림픽대로,행주대교 남단 (개화I.C),영등포구 여의도동 19,,포트홀
20230601162925001,보수,시설관리공단,강서구,올림픽대로,행주대교 남단 (개화I.C),,,포트홀
20230601162843001,보수,시설관리공단,서초구,올림픽대로,행주대교 남단 (개화I.C),서초구 잠원동 120,,포트홀
20230601162807001,보수,시설관리공단,강서구,올림픽대로,행주대교 남단 (개화I.C),,,포트홀
20230601162728001,보수,시설관리공단,강서구,올림픽대로,강동구 시계 (하일I.C),강서구 개화동 259-3,,포트홀
20230601161353001,보수,성동,중랑구,세곡~상계선,,중랑구 묵동 189-7,중랑구 동일로 861,포트홀
20230601161301001,보수,시설관리공단,동작구,올림픽대로,강동구 시계 (하일I.C),,,포트홀
20230601161227001,보수,시설관리공단,영등포구,올림픽대로,강동구 시계 (하일I.C),동작구 노량진동 320-1,,포트홀
20230601161146001,보수,성동,성동구,금호~행당선,,성동구 행당동 346,성동구 행당로 84 (79호 월편 이면도로),포트홀
20230601161139001,보수,시설관리공단,중랑구,동부간선,강남구 세곡동 시계,,,포트홀
20230601161122001,보수,성동,성동구,금호~행당선,,성동구 행당동 346,성동구 행당로 84 (79호 월편 이면도로),포트홀
20230601161038001,보수,성동,성동구,금호~행당선,,성동구 행당동 346,성동구 행당로 84 (79호 월편 이면도로),포트홀
20230601161032001,보수,시설관리공단,노원구,동부간선,강남구 세곡동 시계,,,포트홀
20230601160959001,보수,시설관리공단,노원구,동부간선,강남구 세곡동 시계,,도봉구 마들로 325,포트홀
20230601160839001,보수,시설관리공단,중랑구,동부간선,노원구 상계동시계,,,포트홀
20230601160801001,보수,시설관리공단,중랑구,동부간선,노원구 상계동시계,중랑구 면목동 727-78,,포트홀
20230601160729001,보수,시설관리공단,중랑구,동부간선,노원구 상계동시계,,,포트홀
20230601160652001,보수,시설관리공단,중랑구,동부간선,노원구 상계동시계,중랑구 묵동 361-3,,포트홀
20230601160436001,보수,시설관리공단,성북구,동부간선,강남구 세곡동 시계,노원구 공릉동 626-10,동대문구 한천로58길 240,포트홀
20230601160353001,보수,시설관리공단,노원구,동부간선,노원구 상계동시계,노원구 하계동 311-6,노원구 동일로207길 186,포트홀
20230601133253001,보수,시설관리공단,노원구,동부간선,노원구 상계동시계,노원구 상계동 699,노원구 노원로 586,포트홀
20230601132502001,보수,시설관리공단,노원구,동부간선,노원구 상계동시계,노원구 상계동 739,노원구 노해로 429,포트홀
20230601132437001,보수,시설관리공단,중랑구,동부간선,노원구 상계동시계,,,포트홀
20230601132357001,보수,시설관리공단,종로구,내부순환도시고속도로,마포구 성산동,,종로구 평창24길 18-17,포트홀
20230601132301001,보수,시설관리공단,서초구,올림픽대로,행주대교 남단 (개화I.C),,,포트홀
20230601132210001,보수,시설관리공단,영등포구,올림픽대로,행주대교 남단 (개화I.C),,,포트홀
20230601132122001,보수,시설관리공단,강서구,올림픽대로,행주대교 남단 (개화I.C),강서구 염창동 223-2,강서구 양천로67길 71-17,포트홀
20230601132039001,보수,시설관리공단,영등포구,올림픽대로,행주대교 남단 (개화I.C),,,포트홀
20230601132003001,보수,시설관리공단,영등포구,올림픽대로,행주대교 남단 (개화I.C),영등포구 여의도동 19,,포트홀
20230601131924001,보수,시설관리공단,동작구,올림픽대로,강동구 시계 (하일I.C),동작구 흑석동 259-2,,포트홀
20230601131836001,보수,시설관리공단,송파구,올림픽대로,강동구 시계 (하일I.C),,,포트홀
20230601131756001,보수,시설관리공단,영등포구,올림픽대로,강동구 시계 (하일I.C),동작구 대방동 498-1,,포트홀
20230601131737001,보수,시설관리공단,영등포구,올림픽대로,강동구 시계 (하일I.C),,,포트홀
20230601131633001,보수,시설관리공단,강서구,올림픽대로,강동구 시계 (하일I.C),강서구 방화동 11-2,,포트홀
20230601131512001,보수,시설관리공단,강서구,올림픽대로,강동구 시계 (하일I.C),,,포트홀
20230601131430001,보수,시설관리공단,강서구,올림픽대로,강동구 시계 (하일I.C),강서구 가양동 439-1,강서구 강서로80길 117,포트홀
20230601131348001,보수,시설관리공단,서초구,올림픽대로,강동구 시계 (하일I.C),서초구 반포동 1329,,포트홀
20230601131313001,보수,시설관리공단,광진구,강변북로,광진구 광장동시계,,광진구 아차산로 552,포트홀
20230601131237001,보수,시설관리공단,광진구,강변북로,마포구 상암동시계,광진구 자양동 702,광진구 구의강변로1길 82,포트홀
20230601124949001,보수,강서,구로구,항동~개봉선,남부순환로 (개봉동 307-8),,구로구 서해안로 2233,포트홀
20230601124924001,보수,강서,구로구,온수~망우선,중랑구시계 (망우동산52-4),구로구 고척동 66-41,,포트홀
20230601124917001,보수,강서,구로구,온수~망우선,중랑구시계 (망우동산52-4),,,포트홀
20230601124853001,보수,강서,양천구,신월~목동선,남부순환로 (신월동223-1),양천구 목동 868,양천구 목동중앙서로 33,포트홀
20230601124837001,보수,강서,양천구,신월~목동선,강서소방서 목동출장소 (목동900-12),양천구 목동 868,양천구 목동중앙서로 29,포트홀
20230601111721001,보수,시설관리공단,영등포구,올림픽대로,행주대교 남단 (개화I.C),영등포구 양화동 1-161,,포트홀
20230601111647001,보수,시설관리공단,강남구,우면~수서선,우면동시계 (우면동627-1),,강남구 일원로 81,포트홀
20230601111615001,보수,시설관리공단,강남구,동부간선,노원구 상계동시계,,,포트홀
20230601111405001,보수,시설관리공단,강남구,올림픽대로,행주대교 남단 (개화I.C),강남구 압구정동 386-1,서울 강남구 강남대로 708,포트홀
20230601111312001,보수,시설관리공단,강남구,동부간선,노원구 상계동시계,,,포트홀
20230601111238001,보수,시설관리공단,강서구,올림픽대로,강동구 시계 (하일I.C),강서구 개화동 291-1,,포트홀
20230601111219001,보수,시설관리공단,성북구,동부간선,강남구 세곡동 시계,,,포트홀
20230601111143001,보수,시설관리공단,노원구,동부간선,노원구 상계동시계,노원구 하계동 312-1,노원구 동일로207길 186,포트홀
20230601110933001,보수,시설관리공단,동작구,올림픽대로,행주대교 남단 (개화I.C),동작구 동작동 322-3,,포트홀
20230601110902001,보수,시설관리공단,동작구,올림픽대로,강동구 시계 (하일I.C),동작구 본동 475,동작구 현충로 11,포트홀
20230601110843001,보수,시설관리공단,서초구,올림픽대로,강동구 시계 (하일I.C),,,포트홀
20230601110746001,보수,시설관리공단,양천구,신월~신당선,한양공고앞 (신당동251),양천구 목동 919-1,양천구 안양천로 939,포트홀
20230601110736001,보수,시설관리공단,양천구,신월~신당선,한양공고앞 (신당동251),양천구 목동 919-1,,포트홀
20230601110642001,보수,시설관리공단,서초구,올림픽대로,행주대교 남단 (개화I.C),,,포트홀
20230601110609001,보수,시설관리공단,서초구,올림픽대로,행주대교 남단 (개화I.C),서초구 반포동 115-6,서초구 신반포로11길 39,포트홀
20230601110559001,보수,시설관리공단,서초구,올림픽대로,행주대교 남단 (개화I.C),서초구 반포동 115-6,서울 서초구 신반포로11길 40,포트홀
20230601110537001,보수,시설관리공단,동작구,올림픽대로,행주대교 남단 (개화I.C),동작구 흑석동 260,,포트홀
20230601110527001,보수,시설관리공단,동작구,올림픽대로,행주대교 남단 (개화I.C),,,포트홀
20230601110441001,보수,시설관리공단,강동구,올림픽대로,행주대교 남단 (개화I.C),강동구 암사동 164-2,,포트홀
20230601110125001,보수,시설관리공단,강동구,올림픽대로,행주대교 남단 (개화I.C),강동구 고덕동 388-4,,포트홀
20230601110046001,보수,시설관리공단,동작구,올림픽대로,강동구 시계 (하일I.C),동작구 본동 475-1,서울 동작구 노량진로 지하 238,포트홀
20230601110010001,보수,시설관리공단,강동구,올림픽대로,강동구 시계 (하일I.C),강동구 고덕동 396-1,,포트홀
20230601104615001,보수,시설관리공단,서초구,올림픽대로,행주대교 남단 (개화I.C),,,포트홀
20230601104536001,보수,시설관리공단,송파구,올림픽대로,행주대교 남단 (개화I.C),송파구 풍납동 118-1,,포트홀
20230601104456001,보수,시설관리공단,송파구,올림픽대로,행주대교 남단 (개화I.C),송파구 잠실동 1,,포트홀
